src_geneid,trg_geneid
5440,9330
5685,7316
27125,84246
3172,5710
5159,8440
90678,4595
4140,57104
839,840
5584,8650
10750,89797
55176,130672
3172,4701
51503,6136
3820,3824
56654,894
6232,8665
2554,3206
3561,3600
5093,29894
3660,5970
6158,6217
4929,6256
6303,5764
9491,222389
2957,6881
3172,64747
1616,7534
801,1394
84164,79735
3959,3958
27316,10291
3043,51714
6192,6167
6158,6123
5438,10978
6304,8467
22826,10946
6678,1305
921,941
4929,60626
217,9094
8312,4088
6152,6181
27079,27429
1977,8550
7538,11007
5435,1022
4851,8850
6597,6760
2033,5933
1009,1000
7409,5588
5330,5332
8648,3725
5777,6777
84174,867
6635,9785
5440,10189
4670,9939
3192,23450
6908,10923
10885,27340
9669,3921
286,7273
7534,2812
26993,990
1211,3312
2962,2967
8431,10062
10153,23223
958,3586
51602,4691
9743,6714
5444,5445
1630,4150
2033,10060
11098,5170
1977,6232
57563,115861
2039,6633
147700,3798
3181,10262
23012,79817
3588,3587
30008,57088
6130,22974
2768,2776
6910,6926
3693,5581
6477,23513
7568,9001
6746,6734
2138,4301
5435,155400
3172,9266
4008,11155
6224,6203
9564,3693
79833,6606
8662,1975
5430,6626
6209,6232
4066,6886
2056,2057
51762,5898
10611,56658
6143,6152
3178,23450
6193,1981
3454,10399
8648,2104
5433,10949
27257,84908
7534,3516
9978,595
5163,55244
1432,8569
1488,60528
10197,54819
3569,9402
83933,3066
2304,5331
5702,5719
5435,6881
5424,5422
57332,648
11269,10069
10006,6708
8099,1017
990,10197
2260,10818
9379,10207
8668,8661
4086,84932
283987,5888
8573,23705
4686,51585
7532,7538
5688,5689
894,1027
5928,23512
9402,23582
6152,6157
23621,25825
267,7327
9135,56652
10657,6714
6642,9146
87,51778
3265,6464
2886,7010
3172,1595
10236,10978
3797,4001
22916,8175
9416,1477
51778,2318
3383,6857
7290,8349
25842,6767
760,793
3172,64577
6633,1665
5156,5157
1964,6122
1944,2045
51280,6837
5073,65109
2099,9604
10288,5777
3991,2167
4485,6692
573,596
11338,23020
6645,6331
8841,10014
5049,6503
435,113451
3566,3667
4543,4544
4683,10111
10978,23283
51764,2642
4904,8683
7297,10254
6954,7283
2247,2719
3185,6431
7531,5998
4720,4726
7046,8935
410,411
1452,55720
6844,55738
5089,26750
2582,29880
3178,10992
1487,1503
3172,10467
610,348980
6627,10236
23495,7186
1973,6227
6175,6160
857,5621
9818,221178
604,10014
3172,4285
5701,5706
7529,7534
5111,1020
1638,4286
38,3295
6194,9045
6426,91746
57178,143686
2954,57563
5075,5080
18,283417
6171,6209
9611,9139
10399,5725
5028,5031
3106,7920
11187,1830
3619,23468
5337,5578
1616,1613
22894,5393
9068,2063
3172,7514
5147,6103
1435,7124
3172,11054
1660,7307
3184,5725
2091,3692
4809,22916
5692,5708
5696,5691
5300,10845
921,27087
4175,4999
10006,11155
5609,7409
1234,6360
801,1130
2652,5903
6626,8683
2960,5437
3133,6892
2098,5925
998,10602
10181,10189
3068,3547
10111,672
821,1244
5770,4058
3175,2941
1974,1975
6217,6152
10063,222019
5422,12
5694,9491
57003,10040
3596,3606
2521,8683
6629,10523
10992,10131
54510,1600
29110,10010
23013,1749
10735,9126
10658,10040
5971,6857
4848,25819
2495,1400
4738,9039
55139,760
23451,9939
4809,6632
6293,267013
5332,23236
4085,4524
3276,6237
6229,6233
9785,10992
8813,201595
5238,6712
572,207
3295,10553
5923,9101
5432,283341
5371,7046
4670,6626
9112,902
3675,5877
10513,10607
2960,2959
4089,55030
868,10750
3172,54807
7046,1019
4331,5431
3563,7006
2104,10143
4851,4853
3175,1183
3654,51135
10267,796
6625,9128
6811,7157
4914,5781
2972,55718
6709,10121
7074,5582
3172,10084
595,7421
23408,23411
6228,23521
6386,27111
356,2885
3184,4670
6636,10914
1854,5468
6139,6144
2885,5144
10978,10421
8996,8772
10200,9094
9282,6773
3172,1350
10813,11007
27185,57731
5347,995
5430,29927
3690,961
4208,4087
1838,57596
2899,2904
5438,10189
2101,3191
3692,10399
23357,57101
54512,1915
3265,9758
3172,9191
5054,7056
1581,7026
54557,138716
64805,2771
10550,57590
9924,160728
3172,26995
7421,573
5499,5518
10010,8517
3183,23450
10451,7791
3766,3603
355,940
3265,2885
6634,51747
10423,51616
5434,3190
3172,54881
5747,9564
5594,5599
27040,5336
3172,9924
211,212
6881,902
5604,6416
9463,41
2963,2967
26036,55660
6191,6167
7307,23524
3172,7090
6158,6171
51280,79369
5438,8106
5687,7316
2056,7173
928,967
3172,60488
6478,55227
661,5440
130399,6997
6169,6187
9188,6129
3554,5295
1071,2130
9564,2885
6927,2956
1147,4790
22938,4851
3643,5770
2787,2641
1973,6191
6629,54974
5071,10273
3456,3716
2869,6011
10981,5576
5339,4133
6156,25873
6154,6167
6457,7873
2720,4758
752,5879
10381,375057
10213,7311
6927,5105
3396,5164
9343,57819
5439,29894
7046,1459
2984,4881
2638,2677
1432,2885
5934,5932
23246,57696
10992,988
32,90353
5213,5313
2898,1739
1487,5932
4088,4221
6627,53981
10241,11170
64170,8915
6123,6143
26207,57085
79036,80254
3376,5859
6123,6157
4507,283209
3172,8501
821,8874
3172,23528
3175,776
9894,10524
5441,51362
6884,2967
4145,4914
3175,5689
10524,3581
4929,6885
948,968
3725,4088
2033,1387
5536,1434
2149,2769
11187,1829
9128,10949
5438,6629
2562,2559
8726,308
4143,79711
6462,10608
3172,28983
661,55703
10097,10109
3621,10902
5516,57120
2109,22982
694,5914
327,79876
6338,6340
5217,1759
1352,1355
6426,11083
55697,57511
5345,5340
6204,6181
10885,51096
3190,10992
1385,11161
1586,1528
9821,27285
1634,2006
1488,29994
10912,10524
4686,23451
9368,6550
10951,6839
23463,5880
10750,89795
196,5925
1104,5292
10728,3320
55695,123263
6496,51053
3146,3159
6159,25873
4734,56937
6142,6224
1019,4331
1977,6634
5717,10980
1942,2044
6236,8438
6289,6291
7186,116349
51490,402120
3172,292
3987,10919
10891,6429
6218,6124
705,3856
3183,9939
6218,8668
9371,4294
6210,6201
10482,65109
51236,254863
4209,6667
5518,8533
29766,51429
10313,30846
3215,51171
4103,54780
9088,983
2185,4162
7408,63948
4267,5478
5594,9149
2203,23633
6279,2661
9537,9538
9441,9443
6721,22937
1616,1060
6204,6170
3172,55773
7507,2072
7433,116
1436,5157
5161,10612
2208,3958
63940,2770
353,1737
57589,166614
6625,10291
23431,11154
9325,10973
5925,55957
2138,8615
4686,6628
990,5685
9584,2100
9319,57048
7041,2280
5683,29978
3050,3043
84991,7307
5985,10980
3172,2762
6877,2959
3172,1628
6135,6208
54464,55802
3183,51692
5888,7517
8664,55915
5434,29894
23136,26047
3000,8787
4093,64129
5747,3693
1788,29947
3066,10284
3579,160
5540,9472
509,23649
716,5806
6136,6124
1160,54943
8886,10528
8660,8874
3206,2565
2597,5338
6228,6201
6597,5245
54453,274
5687,5716
28965,57050
23438,26275
4001,5578
8815,7112
3172,1646
1880,9112
3817,5267
902,6917
6169,6208
5434,6881
8470,25
6857,7124
6923,8453
1378,3683
3717,2534
9416,3183
4218,5867
1737,6391
6919,30851
55643,7157
6502,1017
2099,6996
11060,11083
843,5925
3172,8732
468,4779
1638,8573
57062,10528
26136,7408
266747,5898
6207,6191
3588,282616
6304,7329
3172,55794
213,348
148170,998
1737,84264
4926,9126
1468,22924
6636,10421
1236,3579
1649,1457
6927,1823
8988,3316
8667,8894
2580,8615
5436,2967
10818,2885
29760,30011
523,9114
9615,1739
2261,11039
9669,6233
7507,2961
6720,7329
6222,6191
1616,7048
5430,10978
23650,80705
7431,5317
3672,3688
2897,9456
10262,51585
6601,51603
6173,6132
1232,2268
3172,79922
7157,7298
8881,6498
6634,6635
4001,5579
2539,8517
7750,23199
1856,80125
84445,84528
1105,6749
8243,9785
941,9308
10241,79088
3172,1965
4627,6672
402,23568
3646,6203
1268,2769
3172,92211
5163,8813
10762,9631
1759,10399
5436,10291
8861,4009
712,1378
6208,8894
5195,112950
894,1026
939,3586
7783,7784
54550,55758
5159,5155
23421,23647
64332,4790
1436,5156
23246,54552
55339,11244
1839,7704
4670,83759
6271,6284
7164,57590
4670,219541
5441,10621
4831,9669
6122,6125
2768,53637
2895,2901
23020,51585
3621,6205
7329,79753
55740,54538
10095,10092
2932,10023
5433,3190
8725,55929
7341,7155
1938,6228
6192,6168
6128,4691
6597,6773
3178,5725
10575,58
27141,1149
2577,64396
1634,2335
3020,11198
3172,26610
998,6010
2208,3560
6175,6157
3552,3554
5431,83443
4839,55131
3725,7533
5610,8575
8125,6310
4929,55188
8408,11337
23451,3192
5126,8535
5094,9939
3172,3032
1386,7534
586,4706
6228,6139
3608,23217
3175,259
51582,51699
3692,23649
6432,10992
1870,5933
7556,8805
1385,2353
1027,5925
57453,260425
6611,6723
22948,51503
3576,6374
1780,83658
6927,7917
6154,25885
2710,2820
6171,6210
6651,6895
5914,6258
3692,64318
9442,80306
613,2260
9442,9439
3192,6428
3175,55706
7533,3757
3172,55709
3842,6125
3149,4627
2868,2492
3636,6464
3320,2064
4528,4830
875,4143
3091,405
196,1509
10992,8106
3604,7185
9400,1937
6188,6829
801,5475
26156,84916
1616,7913
3172,84263
1005,1004
3190,11338
1655,10521
2900,2901
8940,79797
2775,2768
2919,5473
55226,84135
10912,983
3172,80119
2070,4850
160,10928
10922,11030
1938,6155
1477,11338
10611,22998
5705,8678
6671,6667
3815,5296
5281,7422
672,7283
355,5783
988,6633
2521,4904
5272,2634
6204,6232
5201,55349
367,6776
2272,7329
1785,51386
6651,7205
2965,6921
6884,2068
2068,5432
81620,4171
1856,11267
51317,23186
3172,4048
10907,3183
6331,6640
5432,54363
1822,7431
2290,3225
51660,70
7043,10494
9669,6124
5435,6875
5985,5111
6165,6171
51340,51362
3172,54386
6154,6203
6139,6129
1460,2138
6135,6136
5688,3091
3190,22916
6136,51121
6579,28234
904,5432
5432,11161
5692,5721
3965,51150
1745,1749
27033,2176
55734,9094
10488,10513
2935,7181
2908,6777
53826,7157
3191,10236
3673,550
1295,30008
2224,9533
1437,3557
2629,5660
6188,1973
5671,55603
3172,9255
4093,8544
6222,7311
1124,222019
328,8930
51282,54925
84164,57549
7957,9852
3572,5008
11065,29882
6144,116832
51053,9491
9294,2776
5394,10519
5771,8440
7046,9070
6136,9349
23136,79004
5433,8106
867,6714
720,1471
3235,51135
1612,5595
29903,11161
6187,23521
924,5714
1477,6633
6886,6667
1585,1583
2963,10946
7046,283629
3172,11148
6289,6290
4193,6302
64425,9533
339855,91156
1399,2057
9699,7533
2621,6462
55274,333
2975,2972
6192,1965
2109,5710
6187,6232
8669,8663
54927,64400
8975,6702
3172,22823
8850,4654
6135,86781
2197,6132
3109,3122
9551,9001
6829,55176
8243,6633
5438,6427
367,2962
4067,5921
1453,2697
3565,3561
26354,51154
595,9610
999,6135
5162,22982
6169,6207
4706,124359
27123,4040
2004,6929
7464,10009
51138,10987
1270,3589
6188,6233
5437,5439
3569,6772
55262,23585
2130,10007
1660,9128
8087,26999
3818,3486
6161,11224
2335,6189
990,5716
1801,6232
3939,10060
6187,51121
5439,3190
5892,7516
3065,8726
1938,6210
1869,3065
27040,10750
27314,51552
6206,6207
3091,7422
6927,3700
81,1308
79047,2029
1019,1032
5686,5711
3106,4277
1477,6627
6209,8668
5451,2959
9861,51053
8061,10363
9188,6203
3416,2908
3315,6772
3191,6426
3930,57050
6899,6926
55802,150465
1230,1237
3592,3593
10923,1478
3577,6372
663,10488
3066,23186
6198,6194
1398,8471
7534,9402
1386,4088
1742,9229
4582,2589
6878,6884
4036,1740
8243,6627
2963,6431
6154,2622
3172,84221
2335,4691
6128,6168
7253,7252
3181,10946
3184,10914
6637,10236
3185,10291
3188,51362
2862,51738
3688,3964
10817,2885
6152,6154
25970,3643
9778,54978
6879,2967
999,1830
28227,6714
5901,86781
6144,25873
5431,2967
5688,5714
8841,22948
6223,6168
10262,10291
6142,6155
466,1459
226,229
2107,6201
1964,6235
7570,7580
55914,4089
3172,8813
5997,5578
81873,10093
2057,8835
10445,138046
3172,3680
9785,10482
1739,65993
22826,5439
11098,51399
10523,6635
307255,4258
2353,6908
5591,7486
2739,10999
3866,83878
6993,55798
1993,3187
2444,9046
6602,55193
9330,171568
4809,7307
6188,8894
6218,6170
843,842
6123,51727
51069,86781
26156,55127
56896,2242
8496,8499
79101,9001
1056,7184
7531,3757
5609,9479
4089,10140
815,4217
3172,4547
6827,2068
10295,1738
2962,3183
2534,355
6193,6229
1019,595
5777,1500
23658,27257
185,8520
3009,83740
7225,6714
5663,5664
8411,57403
203068,10419
3609,5359
4140,9512
5274,5327
6222,8664
9939,10482
10291,6667
5879,4843
51554,6370
6203,51179
7046,5533
3172,65057
3364,5810
5747,6401
5725,6432
11176,8467
3693,4651
5437,4670
2963,25920
6168,6130
5440,10291
22826,24148
7046,1021
5431,5725
11201,26994
984,81605
11128,29927
28952,84062
896,1875
2316,7186
6416,1326
10614,5970
25771,54808
55823,9482
55274,9869
9759,7704
5264,10040
64601,8417
3728,56998
5684,5715
6194,6218
6210,10775
9314,6667
5111,6573
8178,2966
5717,29117
940,3567
51602,24140
4633,4653
6159,6229
6171,6222
51616,54675
6224,6173
2958,5441
4314,5008
6142,6168
3741,3742
5048,6249
80781,1514
1736,8672
4736,9045
5976,10236
12,1506
27101,6277
1786,5111
4111,6776
10295,29880
468,11219
718,2638
51608,5347
2147,5104
3172,9463
988,5515
6164,11224
6625,11051
2146,23649
901,5894
27087,5788
6844,9218
6188,9349
1969,5295
29894,10421
23450,55660
1974,6206
6430,10914
4580,6449
6235,29927
940,958
3267,8766
1404,176
2203,9513
3679,3695
5080,57047
6165,6229
1660,5434
5693,5713
10912,9842
6392,54727
894,5111
890,4175
857,5770
5439,8175
3725,25920
6191,8662
182,4853
6227,7458
595,902
5690,9491
6634,6429
10564,10565
10807,1107
199745,9869
6191,10289
8553,11244
79797,64753
10327,54512
1047,51091
10250,26019
3172,25840
832,5764
9933,10153
1942,1937
439,124583
2870,28964
2902,2906
90678,6258
1535,1536
429,6925
5093,6635
6616,80725
54938,1915
5439,2073
990,5721
1959,1961
5434,23450
4185,8745
27106,55040
182,3714
1378,721
815,3706
868,30011
2904,10399
8900,147011
3716,8660
2965,2071
121536,138046
32,22982
5563,5565
6303,7280
5686,5704
6745,5764
6421,10594
9188,22974
3753,50488
5454,10084
641,7014
4809,4904
5536,1408
6165,6218
3693,3685
9402,3937
64857,998
5602,7157
990,5699
2107,6188
595,7157
6154,6208
8786,8787
1264,5592
5431,1022
29883,7832
10285,10131
4085,23400
55122,84708
3134,10859
3172,5704
64400,220988
1410,126393
7022,7157
5934,2972
6143,11224
5211,9945
5737,5730
51096,134430
10891,3054
5308,7547
3702,867
7051,6406
5921,394
2962,4904
939,943
4221,4790
3190,6629
1488,8204
3172,10162
6138,6129
3460,3716
5425,10714
6874,2068
3737,4192
5694,5691
10273,4354
4089,84085
1499,2064
6430,10992
23506,57685
4036,1600
439,51148
329,27429
4318,1282
7046,8312
6878,6873
2138,6299
904,5439
4582,2885
8804,5933
5602,8567
9734,8841
6188,1965
3172,126014
3065,64426
6317,1513
9482,9341
6119,10714
667,55914
10574,10576
8500,8541
55824,5777
153,6457
8819,8932
10992,6136
10015,10268
5047,5069
8192,337990
1445,3190
3065,7090
7409,1794
10181,8683
51678,2512
3192,1642
3280,4851
414,416
54805,54938
219,4329
3172,5686
2191,5164
5422,6118
3172,28956
203068,3309
1994,8615
6134,6173
51121,6157
55758,23186
4088,9728
6118,57562
6210,8661
6139,6161
1948,2048
3725,4609
79622,6636
661,6618
5682,7431
79050,219541
10362,6634
51727,140801
10907,6636
5431,6637
81628,84080
369,8533
284615,51124
6161,6224
6908,2961
5441,6625
5347,9493
1912,54968
914,3689
7163,7164
140290,10608
7150,1457
6455,25864
4734,9146
5454,6664
1191,5444
22803,23404
56940,6416
3175,11214
2668,4908
1747,1750
2197,8894
808,55870
5300,27292
4351,5238
6176,7280
6233,6157
4036,9479
10060,1387
5441,6617
55272,79954
3866,7251
10486,55660
3178,9939
10181,10236
5711,5701
26227,60626
898,6597
6136,6232
5430,1478
6176,9349
10142,5576
3685,5747
2968,9150
1634,1284
58508,23054
8202,1387
23433,57120
2214,7535
9604,8031
958,6347
3172,27095
54622,6132
6616,8676
4301,5906
5362,57214
1660,27316
9771,22808
27095,51399
23028,23186
11140,367
8774,26056
5230,23438
60412,11336
238,3718
83878,284058
26986,2332
5966,2959
9055,83878
87,3189
5725,8106
2230,440275
6143,9045
10181,8106
1432,9402
6618,171568
2243,2147
7535,7277
8607,219541
7170,7171
11128,84265
2067,5434
351,4088
11007,51562
3188,9785
2932,7157
5683,5716
51164,10121
4854,83464
1946,1969
51154,55176
9972,5903
604,51564
7533,8202
3619,332
1649,467
6233,6191
8819,10284
11224,50808
4841,8379
23028,23199
1527,2059
1946,2044
10949,23450
797,6283
3717,10419
220988,1478
3175,79831
2962,84844
6202,6132
91,3241
509,896
5434,5093
5211,10594
2773,1813
4736,6137
5700,5721
6157,6193
7186,25978
57596,84080
5708,5717
3172,80742
11329,55233
56940,5599
6927,4547
6774,10611
5437,30834
7409,6503
118460,23016
5111,5981
9343,3192
4666,60492
57834,143686
7253,2317
4686,9150
5595,476
1847,5595
5434,11128
6908,171568
9452,55277
929,3929
1874,11339
4686,10907
6158,6222
8260,9
811,5551
2091,26121
351,3416
2767,59345
11155,22998
55824,5921
4884,4885
6927,3883
23012,126308
1938,6159
905,5440
6135,6164
6927,8644
5874,9501
1642,2067
1536,4688
26000,58533
713,5806
3172,9785
639,7799
988,6136
3838,1452
6118,51003
5866,54676
10933,86
5698,5688
4116,4809
6146,6181
66008,2561
5434,7702
2060,8027
5431,3188
3172,51076
2619,8788
6189,6181
3192,57819
2889,9564
658,79674
6004,2775
3171,54715
596,5076
1653,6130
3921,8666
2729,2730
3055,6850
6158,6167
928,3700
7204,5879
9493,23647
6403,7450
6152,8440
580,51588
10735,23244
11243,51003
6426,10949
6164,6181
6161,6128
4462,4466
3185,9939
7186,9787
9475,23191
2494,92369
10898,22878
29104,115209
3172,90
2645,3651
5885,9985
2241,1500
6160,6218
10289,51069
10482,55916
9510,11095
152,1967
2987,4143
1459,2247
57556,8470
7106,3655
